SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1361,XRP,XRP,26/04/2017 23:59,0.033509199,0.0321826,0.0323897,0.0327968,11921700,1242504322
1360,XRP,XRP,25/04/2017 23:59,0.033826001,0.031297401,0.031408802,0.032346401,13469200,1225440952
1359,XRP,XRP,24/04/2017 23:59,0.031436101,0.030738501,0.031235799,0.0313843,6333250,1188991865
1358,XRP,XRP,23/04/2017 23:59,0.0319741,0.030742399,0.0318776,0.031278402,4976320,1184979852
1357,XRP,XRP,22/04/2017 23:59,0.033279199,0.031422,0.033122301,0.0317696,9020550,1203588927
1356,XRP,XRP,21/04/2017 23:59,0.0340444,0.029216301,0.0297272,0.0327795,28245700,1241848913
1355,XRP,XRP,20/04/2017 23:59,0.0306108,0.027492899,0.0302593,0.029983699,25650400,1135930239
1354,XRP,XRP,19/04/2017 23:59,0.0333867,0.029686701,0.033180598,0.030173199,13265600,1132470540
1353,XRP,XRP,18/04/2017 23:59,0.0340214,0.032866001,0.033638399,0.0331835,8970210,1245454117
1352,XRP,XRP,17/04/2017 23:59,0.0340604,0.032955099,0.033399601,0.033654898,7933260,1263146858
1351,XRP,XRP,16/04/2017 23:59,0.034001801,0.033193901,0.033880301,0.033461999,5980280,1255906871
1350,XRP,XRP,15/04/2017 23:59,0.034281101,0.033276498,0.033528399,0.033955298,4972610,1274421570
1349,XRP,XRP,14/04/2017 23:59,0.035126999,0.032985799,0.0342617,0.0337791,8869300,1267808374
1348,XRP,XRP,13/04/2017 23:59,0.035574298,0.0334608,0.034459401,0.034382999,15872400,1290474148
1347,XRP,XRP,12/04/2017 23:59,0.0347942,0.032476701,0.033002,0.034336001,13437000,1288159076
1346,XRP,XRP,11/04/2017 23:59,0.0345762,0.032035202,0.033676598,0.0329515,11301000,1236217783
1345,XRP,XRP,10/04/2017 23:59,0.035091098,0.0328063,0.034122501,0.033598099,12012700,1260475812
1344,XRP,XRP,09/04/2017 23:59,0.035799101,0.032326698,0.035799101,0.0340202,15695600,1276311434
1343,XRP,XRP,08/04/2017 23:59,0.0368945,0.0349316,0.036354799,0.035849299,14782600,1344932467
1342,XRP,XRP,07/04/2017 23:59,0.036934901,0.0307886,0.032740101,0.036319502,36825000,1362572623
1341,XRP,XRP,06/04/2017 23:59,0.0368427,0.0294633,0.0356717,0.032664798,48264600,1225461865
1340,XRP,XRP,05/04/2017 23:59,0.040178299,0.035214402,0.037386298,0.0355445,42360300,1333433170
1339,XRP,XRP,04/04/2017 23:59,0.040701799,0.028324001,0.033031698,0.037454899,78538096,1405100818
1338,XRP,XRP,03/04/2017 23:59,0.061593801,0.027447101,0.060291499,0.033022501,155550000,1238821670
1337,XRP,XRP,02/04/2017 23:59,0.071441099,0.021695601,0.021937801,0.061159,230622000,2294347627
1336,XRP,XRP,01/04/2017 23:59,0.022797599,0.019663701,0.0217434,0.021891501,30657700,818500435.2
1335,XRP,XRP,31/03/2017 23:59,0.0217757,0.0130489,0.0130489,0.020889301,72699400,781029218.7
1334,XRP,XRP,30/03/2017 23:59,0.0141263,0.010125,0.010125,0.0132755,19821800,496357149
1333,XRP,XRP,29/03/2017 23:59,0.0101013,0.00952036,0.00952609,0.0101013,3344230,377677109.6
1332,XRP,XRP,28/03/2017 23:59,0.00964384,0.00927952,0.00956763,0.00951388,3111280,355714086.3
1331,XRP,XRP,27/03/2017 23:59,0.0100526,0.00915475,0.00948178,0.00959722,6336150,358830082.3
1330,XRP,XRP,26/03/2017 23:59,0.00983988,0.00907938,0.00915908,0.00954531,5475230,356889221.3
1329,XRP,XRP,25/03/2017 23:59,0.0107109,0.00903992,0.0105024,0.00911567,11334900,340825428.2
1328,XRP,XRP,24/03/2017 23:59,0.0108252,0.0091355,0.0105277,0.0105181,24493700,393260828.5
1327,XRP,XRP,23/03/2017 23:59,0.010582,0.00725753,0.00728384,0.010582,12315100,395649983.1
1326,XRP,XRP,22/03/2017 23:59,0.00746005,0.00688246,0.00690755,0.00730094,4652530,272603336.7
1325,XRP,XRP,21/03/2017 23:59,0.00707535,0.0067923,0.00699644,0.00690917,3021440,257975383.4
1324,XRP,XRP,20/03/2017 23:59,0.00711232,0.00676064,0.0069154,0.00697532,3423710,260445299.7
1323,XRP,XRP,19/03/2017 23:59,0.0071976,0.00655587,0.00673603,0.00691246,4241970,258098225.8
1322,XRP,XRP,18/03/2017 23:59,0.00739611,0.00611788,0.00613695,0.00671023,7223300,250547338.8
1321,XRP,XRP,17/03/2017 23:59,0.00640613,0.00597014,0.00640613,0.00611606,3442010,228362151.1
1320,XRP,XRP,16/03/2017 23:59,0.00640858,0.00621331,0.00631853,0.00639383,3860210,238733559.3
1319,XRP,XRP,15/03/2017 23:59,0.0064995,0.00630112,0.00637028,0.00631403,1376090,235454225.1
1318,XRP,XRP,14/03/2017 23:59,0.00640642,0.00627713,0.00634566,0.00638123,1358830,237960156.1
1317,XRP,XRP,13/03/2017 23:59,0.00642899,0.00615614,0.00627108,0.00638493,2561890,238098131.5
1316,XRP,XRP,12/03/2017 23:59,0.00631326,0.00608633,0.00621392,0.00625492,1531030,233249975.3
1315,XRP,XRP,11/03/2017 23:59,0.00638264,0.00612971,0.00622854,0.0062382,1818590,232626475.8
1314,XRP,XRP,10/03/2017 23:59,0.00654606,0.00604992,0.00650264,0.00622738,3144440,232222991
1313,XRP,XRP,09/03/2017 23:59,0.00660565,0.00642282,0.00648464,0.00649812,2064660,242319059.1
1312,XRP,XRP,08/03/2017 23:59,0.00677594,0.00636279,0.00655098,0.00650897,3432500,243479928.7
1311,XRP,XRP,07/03/2017 23:59,0.00657738,0.00597425,0.00605692,0.00653433,2901920,244428565.9
1310,XRP,XRP,06/03/2017 23:59,0.00622127,0.00604711,0.00612936,0.00605695,1023500,226571293.8
1309,XRP,XRP,05/03/2017 23:59,0.00638878,0.0061292,0.00629031,0.0061292,1044760,229273937.2
1308,XRP,XRP,04/03/2017 23:59,0.00649707,0.00627845,0.00635365,0.00629938,1372440,235639831.4
1307,XRP,XRP,03/03/2017 23:59,0.00634604,0.00596805,0.00598845,0.00633945,2703850,237138723
1306,XRP,XRP,02/03/2017 23:59,0.00621701,0.0054081,0.00541947,0.00599086,3811500,224099076.4
1305,XRP,XRP,01/03/2017 23:59,0.00554707,0.0053724,0.00552503,0.00540783,1630460,200868979.6
1304,XRP,XRP,28/02/2017 23:59,0.00563068,0.00543825,0.00560782,0.00553564,1693350,205616367.1
1303,XRP,XRP,27/02/2017 23:59,0.00569595,0.00560768,0.00566511,0.00560862,641126,208327143.5
1302,XRP,XRP,26/02/2017 23:59,0.00573251,0.00565083,0.00566421,0.00567116,258373,210650135.6
1301,XRP,XRP,25/02/2017 23:59,0.00574328,0.0056277,0.00569975,0.0056653,684577,210432471.1
1300,XRP,XRP,24/02/2017 23:59,0.00591945,0.00564371,0.00588316,0.0057006,1343690,211743657.9
1299,XRP,XRP,23/02/2017 23:59,0.00594289,0.00579783,0.00585565,0.00589478,750533,218956299.3
1298,XRP,XRP,22/02/2017 23:59,0.00588674,0.0058167,0.00584889,0.00585956,500712,217065183.7
1297,XRP,XRP,21/02/2017 23:59,0.00590854,0.00573517,0.00587064,0.00583183,653081,216037936.3
1296,XRP,XRP,20/02/2017 23:59,0.00594858,0.00573979,0.00587945,0.00587327,880117,217573065.5
1295,XRP,XRP,19/02/2017 23:59,0.00589216,0.00557009,0.00558875,0.00587791,896856,217744952.5
1294,XRP,XRP,18/02/2017 23:59,0.00601428,0.00542746,0.00594876,0.00556882,1866850,206294830.4
1293,XRP,XRP,17/02/2017 23:59,0.00609496,0.00587226,0.00593915,0.00593549,1160600,219877981.8
1292,XRP,XRP,16/02/2017 23:59,0.00624446,0.00598795,0.00613756,0.0060273,1355840,223279048.5
1291,XRP,XRP,15/02/2017 23:59,0.00630195,0.00609514,0.00627922,0.00614739,813299,227727195.8
1290,XRP,XRP,14/02/2017 23:59,0.00635193,0.00624009,0.00624009,0.00627846,671150,232582622.8
1289,XRP,XRP,13/02/2017 23:59,0.00633837,0.00622836,0.00626708,0.00625142,462843,231580938.6
1288,XRP,XRP,12/02/2017 23:59,0.00636414,0.00626877,0.0063285,0.00626877,230479,232223661.3
1287,XRP,XRP,11/02/2017 23:59,0.0063952,0.00627252,0.00628962,0.00633273,334607,234593029.6
1286,XRP,XRP,10/02/2017 23:59,0.00670046,0.00619242,0.00636728,0.00628911,808768,232977147.1
1285,XRP,XRP,09/02/2017 23:59,0.00648408,0.00619316,0.00643281,0.0063739,1700680,236118153.1
1284,XRP,XRP,08/02/2017 23:59,0.00783262,0.00640232,0.00640656,0.00643797,860217,237281127.2
1283,XRP,XRP,07/02/2017 23:59,0.00650949,0.00637812,0.00643686,0.00640668,945440,236127886.9
1282,XRP,XRP,06/02/2017 23:59,0.00649375,0.00639686,0.00643898,0.00644954,386766,237707557
1281,XRP,XRP,05/02/2017 23:59,0.00656286,0.0064027,0.00649374,0.00644226,367001,237439241.6
1280,XRP,XRP,04/02/2017 23:59,0.00652768,0.00642911,0.00648716,0.00649214,314187,239277644.5
1279,XRP,XRP,03/02/2017 23:59,0.00651031,0.00640067,0.00646568,0.00647392,548263,238606118.8
1278,XRP,XRP,02/02/2017 23:59,0.0066297,0.00638145,0.00653958,0.00646913,670888,238429576.1
1277,XRP,XRP,01/02/2017 23:59,0.00664184,0.00624886,0.00631121,0.00653953,1836820,241024345.4
1276,XRP,XRP,31/01/2017 23:59,0.00641097,0.00629669,0.00638985,0.00631431,661444,232723519
1275,XRP,XRP,30/01/2017 23:59,0.00646832,0.0063526,0.00640215,0.00638051,391822,235163420.9
1274,XRP,XRP,29/01/2017 23:59,0.00649305,0.00628678,0.00635583,0.00640184,325176,235949570.6
1273,XRP,XRP,28/01/2017 23:59,0.0064194,0.00632297,0.00640908,0.00634167,241491,233731913.5
1272,XRP,XRP,27/01/2017 23:59,0.00681472,0.00633149,0.0066855,0.00641529,924745,236445290.8
1271,XRP,XRP,26/01/2017 23:59,0.0070728,0.00642488,0.00651052,0.00668965,1446950,246557246.8
1270,XRP,XRP,25/01/2017 23:59,0.00659353,0.00649048,0.00652717,0.00651289,522497,240038824.3
1269,XRP,XRP,24/01/2017 23:59,0.00671847,0.00653357,0.00670832,0.00653998,509262,241037252.3
1268,XRP,XRP,23/01/2017 23:59,0.0067352,0.00666202,0.00671816,0.00669729,309838,246835063.7
1267,XRP,XRP,22/01/2017 23:59,0.0067592,0.00665332,0.00670623,0.00671301,362422,247414439.4
1266,XRP,XRP,21/01/2017 23:59,0.00682419,0.0066781,0.00669388,0.00670552,553724,247138388.2
1265,XRP,XRP,20/01/2017 23:59,0.00716027,0.00661021,0.00703239,0.00667528,620052,246023864
1264,XRP,XRP,19/01/2017 23:59,0.00703979,0.00667142,0.00671322,0.00703364,760684,259231566.4
1263,XRP,XRP,18/01/2017 23:59,0.0071248,0.00665887,0.00678971,0.00670942,1342730,246714247.6
1262,XRP,XRP,17/01/2017 23:59,0.0068477,0.00661212,0.00677208,0.00680049,1842150,250063012
1261,XRP,XRP,16/01/2017 23:59,0.00683624,0.00671679,0.00674727,0.00678801,699284,249604105.9
1260,XRP,XRP,15/01/2017 23:59,0.00692507,0.00672612,0.00686728,0.00672612,780822,247328328.7
1259,XRP,XRP,14/01/2017 23:59,0.00687166,0.00658521,0.00660992,0.00686349,1307810,252379605.3
1258,XRP,XRP,13/01/2017 23:59,0.00666435,0.00639633,0.00643415,0.00659646,2059340,242560559
1257,XRP,XRP,12/01/2017 23:59,0.00685085,0.00635105,0.00641667,0.00642293,5013190,236179631.4
1256,XRP,XRP,11/01/2017 23:59,0.00672059,0.00631227,0.00670813,0.00641105,3436270,232965876.3
1255,XRP,XRP,10/01/2017 23:59,0.00681542,0.00614808,0.00615661,0.00669832,2510530,243404744.8
1254,XRP,XRP,09/01/2017 23:59,0.00629385,0.00612673,0.00623862,0.00616652,702255,224080101.7
1253,XRP,XRP,08/01/2017 23:59,0.00638299,0.0062322,0.00638299,0.00623309,554133,226499134.2
1252,XRP,XRP,07/01/2017 23:59,0.0064035,0.00613304,0.00635061,0.00636617,1351030,231335018.9
1251,XRP,XRP,06/01/2017 23:59,0.00639393,0.00610853,0.00619689,0.00631464,1746150,229462512.6
1250,XRP,XRP,05/01/2017 23:59,0.00657994,0.0060313,0.00657198,0.006201,4058170,225333042.1
1249,XRP,XRP,04/01/2017 23:59,0.00665635,0.00638544,0.00638544,0.00656996,1642730,238734598.6
1248,XRP,XRP,03/01/2017 23:59,0.0063918,0.00627816,0.00629046,0.0063859,1014830,232046355.4
1247,XRP,XRP,02/01/2017 23:59,0.00643742,0.00628111,0.00638646,0.00631067,1046250,229312700.5
1246,XRP,XRP,01/01/2017 23:59,0.00670153,0.00633395,0.00652311,0.00636835,418978,231408635.9
1245,XRP,XRP,31/12/2016 23:59,0.00653809,0.00638735,0.00641723,0.00644888,272884,234334878.5
1244,XRP,XRP,30/12/2016 23:59,0.00645503,0.00633777,0.00635152,0.00642641,1379470,233518379.4
1243,XRP,XRP,29/12/2016 23:59,0.00635358,0.00616675,0.00618042,0.00634061,1345050,230400639.2
1242,XRP,XRP,28/12/2016 23:59,0.00633638,0.00612607,0.00619262,0.00617283,2064130,222244080.5
1241,XRP,XRP,27/12/2016 23:59,0.00632614,0.00618833,0.00632614,0.00619919,2471000,223193135.3
1240,XRP,XRP,26/12/2016 23:59,0.00648129,0.00632332,0.00644324,0.00632573,1640840,227749030.4
1239,XRP,XRP,25/12/2016 23:59,0.00645346,0.00633446,0.00635042,0.00644398,2188780,232006455.7
1238,XRP,XRP,24/12/2016 23:59,0.00637128,0.00623359,0.00627529,0.00634947,2495670,228603755.8
1237,XRP,XRP,23/12/2016 23:59,0.00643636,0.00628144,0.00636189,0.00628595,3514540,226316807.3
1236,XRP,XRP,22/12/2016 23:59,0.00646613,0.00632366,0.00645162,0.0063632,2897110,229098085.1
1235,XRP,XRP,21/12/2016 23:59,0.00649844,0.00641705,0.00649844,0.00644521,2300840,230703574.8
1234,XRP,XRP,20/12/2016 23:59,0.00654297,0.00648052,0.00654048,0.00649956,2284690,232649010.1
1233,XRP,XRP,19/12/2016 23:59,0.00658206,0.00653418,0.00658204,0.00654461,1109670,234261555.9
1232,XRP,XRP,18/12/2016 23:59,0.0065797,0.00653346,0.0065408,0.00657417,1194400,235319643.6
1231,XRP,XRP,17/12/2016 23:59,0.00671083,0.00653496,0.00670408,0.00654057,1838990,234116945.8
1230,XRP,XRP,16/12/2016 23:59,0.00679128,0.00666122,0.00666211,0.00671017,2575390,240187706.3
1229,XRP,XRP,15/12/2016 23:59,0.00669928,0.00660637,0.00669928,0.00666207,1050570,238465987.1
1228,XRP,XRP,14/12/2016 23:59,0.00675279,0.00668996,0.00670442,0.0067046,2002770,241329459.6
1227,XRP,XRP,13/12/2016 23:59,0.00678143,0.00667815,0.00678011,0.00670823,1946660,241460120
1226,XRP,XRP,12/12/2016 23:59,0.00680935,0.0067427,0.00674388,0.00677783,1449640,243965344.8
1225,XRP,XRP,11/12/2016 23:59,0.00699826,0.0067314,0.00681581,0.00674379,978511,242740088.3
1224,XRP,XRP,10/12/2016 23:59,0.00714521,0.00681579,0.00713818,0.00681579,1297860,245331700.2
1223,XRP,XRP,09/12/2016 23:59,0.0071622,0.00700693,0.00709078,0.00713467,2421860,256809661.3
1222,XRP,XRP,08/12/2016 23:59,0.00715601,0.00682903,0.00684868,0.00709728,2789540,255463822.9
1221,XRP,XRP,07/12/2016 23:59,0.00685103,0.00656531,0.00665314,0.00685103,2805260,246553161
1220,XRP,XRP,06/12/2016 23:59,0.00665533,0.00641664,0.0064351,0.00665533,1396500,239510358.2
1219,XRP,XRP,05/12/2016 23:59,0.00676064,0.00641909,0.00652534,0.00643353,867666,231528275
1218,XRP,XRP,04/12/2016 23:59,0.0065945,0.00651893,0.00659227,0.00652688,1167110,234887731.6
1217,XRP,XRP,03/12/2016 23:59,0.00688979,0.00658771,0.00671208,0.00658835,1213480,237099898.6
1216,XRP,XRP,02/12/2016 23:59,0.00690562,0.00661463,0.00670656,0.00666045,1756030,239694615.5
1215,XRP,XRP,01/12/2016 23:59,0.00673726,0.00670212,0.00672258,0.00670215,1142000,241195304.7
1214,XRP,XRP,30/11/2016 23:59,0.00678356,0.0067198,0.00677916,0.00672261,1495310,241184505.9
1213,XRP,XRP,29/11/2016 23:59,0.00704198,0.00678022,0.00700918,0.00678022,1551670,243251357.8
1212,XRP,XRP,28/11/2016 23:59,0.00711416,0.00694743,0.00708189,0.00700797,1818750,251422257.3
1211,XRP,XRP,27/11/2016 23:59,0.00749859,0.00706956,0.00738503,0.00707362,525140,253777557.3
1210,XRP,XRP,26/11/2016 23:59,0.00738981,0.00684654,0.00689514,0.00738981,560816,265121384.9
1209,XRP,XRP,25/11/2016 23:59,0.00697943,0.00688752,0.00694847,0.00690204,995869,247621847.3
1208,XRP,XRP,24/11/2016 23:59,0.00706902,0.00694511,0.00706201,0.00694953,1845880,249325627.8
1207,XRP,XRP,23/11/2016 23:59,0.0074348,0.00703531,0.00743366,0.00706124,3730650,253252040.3
1206,XRP,XRP,22/11/2016 23:59,0.00756714,0.00743138,0.00756654,0.0074339,2400100,266617526.5
1205,XRP,XRP,21/11/2016 23:59,0.00765136,0.00756552,0.00764915,0.0075663,2594010,271366065
1204,XRP,XRP,20/11/2016 23:59,0.00780647,0.00762597,0.00779949,0.00765113,1875290,274408501
1203,XRP,XRP,19/11/2016 23:59,0.00780902,0.00775261,0.00777757,0.0077992,1296770,279719045.5
1202,XRP,XRP,18/11/2016 23:59,0.00777787,0.00770882,0.0077224,0.00777787,2487390,278954043.1
1201,XRP,XRP,17/11/2016 23:59,0.00786688,0.00772075,0.00785055,0.00772664,2401030,277116674.3
1200,XRP,XRP,16/11/2016 23:59,0.00794431,0.00784161,0.00788786,0.00784161,2905840,280456216
1199,XRP,XRP,15/11/2016 23:59,0.00811506,0.00787597,0.00809942,0.00788052,3078090,281847837.2
1198,XRP,XRP,14/11/2016 23:59,0.00830823,0.00805884,0.0082546,0.00809752,1283330,289608870.9
1197,XRP,XRP,13/11/2016 23:59,0.00825769,0.00796802,0.0080389,0.00825744,2201990,295328430.7
1196,XRP,XRP,12/11/2016 23:59,0.00810467,0.00801864,0.00806113,0.00804398,1708000,287694005.7
1195,XRP,XRP,11/11/2016 23:59,0.00814591,0.00805812,0.00813139,0.00806511,2039200,288449722.9
1194,XRP,XRP,10/11/2016 23:59,0.00813776,0.00804312,0.0080807,0.00813597,2600650,290984040.2
1193,XRP,XRP,09/11/2016 23:59,0.00822172,0.00807422,0.00820543,0.0080788,3575540,288005742.4
1192,XRP,XRP,08/11/2016 23:59,0.00824602,0.00810823,0.00811124,0.00820628,2477080,292550349.5
1191,XRP,XRP,07/11/2016 23:59,0.00819744,0.00808846,0.00819667,0.00810845,2308500,289062752.1
1190,XRP,XRP,06/11/2016 23:59,0.00827736,0.00818721,0.00822994,0.0081934,784787,292091183.1
1189,XRP,XRP,05/11/2016 23:59,0.00826108,0.00815459,0.00815677,0.0082305,967011,293413782.1
1188,XRP,XRP,04/11/2016 23:59,0.00816117,0.00800791,0.00801531,0.0081568,2707110,290786408.8
1187,XRP,XRP,03/11/2016 23:59,0.00824259,0.00797488,0.00822132,0.0080211,3114110,285948762.2
1186,XRP,XRP,02/11/2016 23:59,0.00822232,0.00808773,0.00810414,0.00822232,1739300,292147927.9
1185,XRP,XRP,01/11/2016 23:59,0.00825904,0.00808342,0.00819668,0.00810233,1875440,287884553.3
1184,XRP,XRP,31/10/2016 23:59,0.00826119,0.00801355,0.00801355,0.00819595,2515480,291210973.2
1183,XRP,XRP,30/10/2016 23:59,0.00801806,0.00771551,0.00773778,0.00801431,2071780,284757107.5
1182,XRP,XRP,29/10/2016 23:59,0.00816164,0.0076739,0.00815721,0.00773232,3471390,274737697.6
1181,XRP,XRP,28/10/2016 23:59,0.00849222,0.00808055,0.00848263,0.00814314,3881320,289334576.8
1180,XRP,XRP,27/10/2016 23:59,0.00884893,0.00846832,0.00883257,0.00848057,4302920,301323829.8
1179,XRP,XRP,26/10/2016 23:59,0.00894439,0.00881514,0.00888369,0.00883466,2969280,313525876.8
1178,XRP,XRP,25/10/2016 23:59,0.0091354,0.00888174,0.00906456,0.0088908,2780690,315518182.4
1177,XRP,XRP,24/10/2016 23:59,0.00948536,0.00905362,0.00943203,0.00906492,1717690,321697381.8
1176,XRP,XRP,23/10/2016 23:59,0.00945391,0.00891549,0.00897658,0.00945391,974189,335501923.3
1175,XRP,XRP,22/10/2016 23:59,0.00908095,0.00886383,0.00902731,0.00897243,1649580,318415081.3
1174,XRP,XRP,21/10/2016 23:59,0.0091283,0.00885592,0.00909042,0.00902918,4055710,320429034.7
1173,XRP,XRP,20/10/2016 23:59,0.00912388,0.00862019,0.00863623,0.00909187,5895540,322653787.8
1172,XRP,XRP,19/10/2016 23:59,0.00863689,0.0083183,0.00834757,0.00862711,3360180,306053398.9
1171,XRP,XRP,18/10/2016 23:59,0.00835041,0.00802621,0.00803204,0.00835003,3782990,296223771.6
1170,XRP,XRP,17/10/2016 23:59,0.00814421,0.00801095,0.00807914,0.00803042,2485290,284885359.7
1169,XRP,XRP,16/10/2016 23:59,0.00823026,0.00805538,0.00813723,0.00807791,608355,286570104.2
1168,XRP,XRP,15/10/2016 23:59,0.00888455,0.00812969,0.00876898,0.00814566,781979,288973587.8
1167,XRP,XRP,14/10/2016 23:59,0.00896018,0.00797033,0.00798024,0.00876702,1915430,311016814.3
1166,XRP,XRP,13/10/2016 23:59,0.00798437,0.00786682,0.00795081,0.00798152,1009720,283150594.4
1165,XRP,XRP,12/10/2016 23:59,0.00850732,0.00793443,0.00820768,0.0079488,2943130,281990055.3
1164,XRP,XRP,11/10/2016 23:59,0.0083237,0.00790488,0.00799349,0.00823435,4003630,292120170.6
1163,XRP,XRP,10/10/2016 23:59,0.0081054,0.00754238,0.00754238,0.00797834,6150610,283038010.5
1162,XRP,XRP,09/10/2016 23:59,0.00756257,0.00729866,0.00730989,0.00754302,3390900,267594684.3
1161,XRP,XRP,08/10/2016 23:59,0.00737702,0.00726024,0.00737134,0.00731046,2019560,259344431.8
1160,XRP,XRP,07/10/2016 23:59,0.00745872,0.00734988,0.00737749,0.00737651,3042600,261687608.5
1159,XRP,XRP,06/10/2016 23:59,0.00745989,0.00732146,0.00742943,0.0073823,2826190,261893013.4
1158,XRP,XRP,05/10/2016 23:59,0.0078946,0.00740666,0.00787333,0.00743457,4840340,263742834.1
1157,XRP,XRP,04/10/2016 23:59,0.00813204,0.0078528,0.00811505,0.0078528,2642950,278579625.7
1156,XRP,XRP,03/10/2016 23:59,0.00824121,0.0080654,0.00816455,0.00808921,2776300,286966317
1155,XRP,XRP,02/10/2016 23:59,0.00831641,0.00808434,0.00819679,0.00816502,2072840,289655691.7
1154,XRP,XRP,01/10/2016 23:59,0.00884849,0.00818565,0.00883913,0.00820475,5895530,291065121.2
1153,XRP,XRP,30/09/2016 23:59,0.00923975,0.00878861,0.00891003,0.00883032,7561150,313257340.1
1152,XRP,XRP,29/09/2016 23:59,0.00908985,0.00870684,0.00906478,0.008914,5974090,316225904.6
1151,XRP,XRP,28/09/2016 23:59,0.00908167,0.00822025,0.00822025,0.00904786,7558520,320824517.2
1150,XRP,XRP,27/09/2016 23:59,0.00830598,0.00791872,0.00795907,0.00822923,6131430,291797037.3
1149,XRP,XRP,26/09/2016 23:59,0.00859263,0.00784731,0.00787198,0.00796323,9102940,282365047.6
1148,XRP,XRP,25/09/2016 23:59,0.00798625,0.00731648,0.00735595,0.00785457,4699860,278512115.3
1147,XRP,XRP,24/09/2016 23:59,0.00742426,0.00716991,0.0072341,0.00736211,2170050,261050169.5
1146,XRP,XRP,23/09/2016 23:59,0.00729981,0.00680696,0.00684776,0.00721064,3104540,255679254.2
1145,XRP,XRP,22/09/2016 23:59,0.00698557,0.00680896,0.00683327,0.0068427,1491330,242632614.1
1144,XRP,XRP,21/09/2016 23:59,0.00690819,0.00670917,0.00680932,0.00682883,1719470,242135482.5
1143,XRP,XRP,20/09/2016 23:59,0.00691066,0.00674816,0.00686466,0.00678526,1365440,240590585
1142,XRP,XRP,19/09/2016 23:59,0.00717791,0.00679455,0.00685518,0.00685828,2930120,243179715.6
1141,XRP,XRP,18/09/2016 23:59,0.00701947,0.00678819,0.00701732,0.00685256,2231350,242976896.8
1140,XRP,XRP,17/09/2016 23:59,0.00753538,0.00699839,0.00739085,0.00701827,1646260,248852613.6
1139,XRP,XRP,16/09/2016 23:59,0.00833282,0.00720034,0.00828611,0.00744597,12342800,264017926.8
1138,XRP,XRP,15/09/2016 23:59,0.00876455,0.00595319,0.00596894,0.00830309,15967600,294409540.7
1137,XRP,XRP,14/09/2016 23:59,0.00604232,0.00588113,0.00588756,0.00596128,1048560,210537258.6
1136,XRP,XRP,13/09/2016 23:59,0.00590478,0.00587101,0.00589892,0.00588601,836942,207878913.6
1135,XRP,XRP,12/09/2016 23:59,0.00591207,0.00583666,0.00584375,0.0058973,680932,208277647.7
1134,XRP,XRP,11/09/2016 23:59,0.00589498,0.00581494,0.0058664,0.00584216,533904,206330243
1133,XRP,XRP,10/09/2016 23:59,0.00588241,0.00585949,0.00587174,0.00586988,310034,207309242.9
1132,XRP,XRP,09/09/2016 23:59,0.00590669,0.00585734,0.00590118,0.00586911,849260,207282048.5
1131,XRP,XRP,08/09/2016 23:59,0.0059408,0.00589205,0.00589205,0.0059016,869389,208429512.7
1130,XRP,XRP,07/09/2016 23:59,0.00592469,0.0058876,0.00591482,0.00589238,686254,208100082.6
1129,XRP,XRP,06/09/2016 23:59,0.00595522,0.00590041,0.00593328,0.00591174,773525,208783816.1
1128,XRP,XRP,05/09/2016 23:59,0.00596612,0.005889,0.00594783,0.00593207,784460,209501806.9
1127,XRP,XRP,04/09/2016 23:59,0.00600189,0.00590483,0.0059644,0.00595379,800373,210268888.1
1126,XRP,XRP,03/09/2016 23:59,0.00599211,0.00592789,0.00596671,0.00596429,698318,210639714.6
1125,XRP,XRP,02/09/2016 23:59,0.00598549,0.00595882,0.00597931,0.00596991,583636,210838195.1
1124,XRP,XRP,01/09/2016 23:59,0.00603012,0.00597997,0.00601296,0.00598373,660021,211326273.5
1123,XRP,XRP,31/08/2016 23:59,0.00604537,0.00591536,0.0060364,0.00601237,1169040,213816293
1122,XRP,XRP,30/08/2016 23:59,0.00612855,0.00600646,0.00612033,0.00602617,928043,214307058.7
1121,XRP,XRP,29/08/2016 23:59,0.00613968,0.00593835,0.00596128,0.00613105,1527760,218036877.8
1120,XRP,XRP,28/08/2016 23:59,0.0060007,0.00595487,0.00597386,0.00596282,592108,212054159.7
1119,XRP,XRP,27/08/2016 23:59,0.00604175,0.00597101,0.00601767,0.00597472,233262,212477356.2
1118,XRP,XRP,26/08/2016 23:59,0.00609721,0.00601886,0.00608303,0.00603018,578722,214449665.2
1117,XRP,XRP,25/08/2016 23:59,0.00608468,0.00602845,0.00604875,0.00607912,716326,216190105.2
1116,XRP,XRP,24/08/2016 23:59,0.00605869,0.00598893,0.00601517,0.00605151,1118660,215204244.1
1115,XRP,XRP,23/08/2016 23:59,0.00605388,0.00595987,0.00600161,0.00601941,979256,214062701.6
1114,XRP,XRP,22/08/2016 23:59,0.00607187,0.00588329,0.00605549,0.00600015,686434,213377776
1113,XRP,XRP,21/08/2016 23:59,0.00611734,0.00601182,0.00611608,0.0060517,411952,215211000.9
1112,XRP,XRP,20/08/2016 23:59,0.00614756,0.00608485,0.00612589,0.00611396,399635,217425095.6
1111,XRP,XRP,19/08/2016 23:59,0.00619864,0.0060933,0.00612004,0.00611939,1356390,217618197.7
